gene,log2FoldChange,pval,padj,-log10(padj)
ENSG00000234814,0.20282791941573092,0.1689370241553531,0.1941864715252595,0.7117810295597525
ENSG00000184106,0.22077013432976833,0.16910370050214724,0.1943181771019745,0.7114865722985768
ENSG00000125730,-0.1761439407904905,0.17017281244957347,0.19548647688232493,0.7088832803065684
ENSG00000196912,-0.12837154628332503,0.17103347948563286,0.19641467933540965,0.7068260577092917
ENSG00000211699,-0.17256931250150484,0.17148695952901172,0.19687484119520274,0.7058097791803558
ENSG00000204161,-0.12941074721995344,0.17208604245358497,0.19750182718519135,0.7044288821500511
ENSG00000149557,-0.13589122501456177,0.17435216225711866,0.20004108434913953,0.6988807999673443
ENSG00000225630,-0.2904741945219317,0.17654171227799573,0.20249095534960765,0.6935943706195923
ENSG00000184113,-0.19179165682971316,0.17751685240880136,0.203484283799886,0.6914691280729769
ENSG00000104951,0.22413821753266966,0.1774941084865063,0.203484283799886,0.6914691280729769
ENSG00000112096,-0.14218063134417241,0.17798386867760527,0.20395693707141863,0.6904615186842147
ENSG00000236790,-0.1471381650962914,0.1783648700796454,0.20433076332834071,0.6896662425797431
ENSG00000274602,-0.2349567127934032,0.18027234792042932,0.20645252003168602,0.6851798116065428
ENSG00000258215,0.1499287359557618,0.18046688983508058,0.20661187817214566,0.6848447143927304
ENSG00000145908,-0.1263621366903994,0.18057904259166546,0.20667684224207186,0.6847081825401553
ENSG00000229719,0.1434458681734198,0.18162696646574644,0.2078124493611148,0.6823284388438864
ENSG00000116667,-0.15321371077611046,0.18218237499351136,0.2083840106488186,0.681135607605676
ENSG00000198053,0.1230776145361304,0.18266787521537453,0.20887528343143685,0.680112947786162
ENSG00000234719,0.15206590577293294,0.18409347914273533,0.21044090628329842,0.6768698365413487
ENSG00000206177,0.2616214614383545,0.18533441193898745,0.21179453325135514,0.6740852539046943
ENSG00000268081,0.24139322696704169,0.18570265086991145,0.21215034846700448,0.6733562505475049
ENSG00000169122,0.13526679004912323,0.1859679749018034,0.2123884097929353,0.6728691867445827
ENSG00000206190,0.12283516835627306,0.1870836980018188,0.21359724320379064,0.6704043568359328
ENSG00000127920,0.17448899183456934,0.18732729704984374,0.21380991982739203,0.6699721493313693
ENSG00000081985,-0.1612220375643978,0.18763983588509311,0.2140718013151816,0.6694405365344623
ENSG00000198223,0.12042328922249276,0.18767152554977048,0.2140718013151816,0.6694405365344623
ENSG00000198995,-0.11987007496745988,0.1889288452365087,0.21544010783619003,0.6666734422151379
ENSG00000270055,-0.17344718679698373,0.18931905647449074,0.21581909555313278,0.6659101318196535
ENSG00000269119,0.1905972303299211,0.18992965329055475,0.21644900909678252,0.6646443980457172
ENSG00000285572,-0.1708113334013161,0.19186286900828056,0.2185853700063795,0.6603789088919126
ENSG00000166086,-0.14338343395788178,0.19259091374725418,0.21934781932130018,0.6588666788402249
ENSG00000133318,0.11971162679755924,0.19398213238399073,0.22086488210997723,0.6558733321969052
ENSG00000002933,-0.4026141894912361,0.195842192334059,0.22291467116449193,0.6518613474188057
ENSG00000182534,0.19889572843411596,0.19638719105276525,0.2234668159325242,0.6507869590080183
ENSG00000279276,0.12988406020386842,0.19689325567221222,0.22397433475369063,0.6498017446723147
ENSG00000100767,-0.1210995456984417,0.19784935923096983,0.22499332619863335,0.6478303638357168
ENSG00000266019,0.14381029347777274,0.1979698819605298,0.22506176766619207,0.6476982744434249
ENSG00000283839,0.11892660069263289,0.19900904038627817,0.2261741988546062,0.645556939349454
ENSG00000166833,-0.16127597214664027,0.20013776586317805,0.22738771448969056,0.6432330034718046
ENSG00000265982,0.14454470703473063,0.20055480174737617,0.2277921469298761,0.6424612521788189
ENSG00000081052,-0.17485333579762852,0.20071647943471385,0.22790638304154723,0.6422435112351507
ENSG00000213071,-0.11722304661899849,0.20173057895866847,0.22898814957876854,0.6401869923575684
ENSG00000269194,-0.11765305751971633,0.20185424310792077,0.2289891504843505,0.6401850940636089
ENSG00000134864,-0.11869620043620606,0.20180660035522932,0.2289891504843505,0.6401850940636089
ENSG00000240859,0.12269278681849716,0.203405658283404,0.2306789618112183,0.6369920118331607
ENSG00000145284,-0.17340849111408407,0.20412665403977215,0.23142626734600308,0.635587349290938
ENSG00000270077,-0.15736623672688105,0.20425592486133873,0.23143213843645002,0.6355763317436616
ENSG00000233431,0.2240890536693897,0.20425537220097012,0.23143213843645002,0.6355763317436616
ENSG00000197582,0.3840040461358356,0.20636406499487847,0.23374976083537705,0.6312488248102217
ENSG00000235111,-0.13976345414373892,0.2067030109947528,0.23406260807845414,0.630667960084833
ENSG00000008516,0.15567648876545032,0.2098169166804878,0.23751657032419407,0.6243060864630016
ENSG00000233695,0.1615423495098724,0.2117945953994709,0.23968259734224104,0.6203634976835191
ENSG00000100218,-0.2377880688901194,0.21233974975546263,0.24022665046644695,0.6193788141334338
ENSG00000180855,-0.1167121143900062,0.21507586326714168,0.24324832322208567,0.6139501447611746
ENSG00000187621,0.20469855457558006,0.2152684474417423,0.24339233372467378,0.6136931051261049
ENSG00000164171,0.13928266243326728,0.21651144171132256,0.24472353866158578,0.6113242561521417
ENSG00000253846,-0.19501900660269883,0.21675004150474392,0.24484483792025888,0.6111090478082267
ENSG00000212232,-0.18516329651655483,0.2166859522889842,0.24484483792025888,0.6111090478082267
ENSG00000201098,-0.23487498688161282,0.21726096163652256,0.2453476799588947,0.6102180444114689
ENSG00000185031,0.12422109793990763,0.2186177832343666,0.24680518506785332,0.6076457205597741
ENSG00000111058,0.1592382853766094,0.2190068354116017,0.24716959034350208,0.6070049622175401
ENSG00000166750,0.13645620165259292,0.22067382518960338,0.24897561039238372,0.6038431942327582
ENSG00000228340,0.1164866540240796,0.22163786694506754,0.24998767574995523,0.6020814012708419
ENSG00000138829,0.14786794536824688,0.22233629039944958,0.2506996261154616,0.6008463137327008
ENSG00000185950,0.19224085991429046,0.2230454518166734,0.2514108980768542,0.5996159005877781
ENSG00000101004,0.17809999904796053,0.22310189614862933,0.2514108980768542,0.5996159005877781
ENSG00000174600,0.14896782097408687,0.22503483225854645,0.25351251112182976,0.5960006028904243
ENSG00000139679,-0.16048420960190934,0.2257807832747747,0.25427606328952584,0.5946945209511545
ENSG00000150045,-0.15523188848641073,0.2266999781405741,0.2552342041848299,0.5930611258233695
ENSG00000281106,-0.11881418903303495,0.22934326335586788,0.2581322789129111,0.5881576844246439
ENSG00000163430,0.22019657301191095,0.2312883647305918,0.2602430167255226,0.5846209153746263
ENSG00000227811,-0.15201960409536347,0.23155404629396237,0.26046338741751496,0.5842533155891888
ENSG00000036448,0.36526941816019465,0.23334155781361696,0.262394938391556,0.5810445467728202
ENSG00000232855,0.15435156161545396,0.23447828381701175,0.2635937307526986,0.5790649231064284
ENSG00000125462,0.13007437050677828,0.2355566930539832,0.26472626245596786,0.5772029719063022
ENSG00000252835,-0.12169353770045079,0.2360603416543619,0.26521237179842466,0.5764062205445517
ENSG00000158292,-0.1315376164340182,0.23857662252154885,0.2679586877462744,0.5719321577131038
ENSG00000181215,-0.15248942674267923,0.23883031873959035,0.2681628804631764,0.5716013380641963
ENSG00000251259,-0.1347371910405239,0.24084704661040932,0.2703459175013021,0.5680801843278384
ENSG00000251179,-0.16462584251158882,0.24198955442378306,0.2715466419978071,0.5661555634139417
ENSG00000196576,-0.11449696958897954,0.24244866967706943,0.2719800113971335,0.5654630123588595
ENSG00000279885,0.11327665412519247,0.24259071623663245,0.2720575380525072,0.5653392363478427
ENSG00000135083,-0.17315990007480833,0.24412732351005687,0.27369850216186115,0.5627275792965568
ENSG00000280670,-0.16007974837558264,0.24621995263073437,0.27596166565884594,0.5591512423880666
ENSG00000200648,0.16749617271711154,0.24734625410062713,0.27714074130229477,0.5572996257075975
ENSG00000280365,0.1069513943517273,0.24833067423120028,0.2781601846493625,0.5557050340296708
ENSG00000274776,0.11572329649279109,0.24847219010339366,0.2782351453274267,0.5555880128855811
ENSG00000182985,0.1329928542738728,0.24877677552804928,0.2784926088594309,0.5551863264297828
ENSG00000196218,-0.10870620200203782,0.25039011481956636,0.28021455993908867,0.5525093025373214
ENSG00000127831,0.1745821495595003,0.25127464107030906,0.2811200993378083,0.5511081023845857
ENSG00000232504,0.1542915764310234,0.2528677550450776,0.28281760909089637,0.5484935535281674
ENSG00000213279,-0.17558682985458396,0.2531319171807485,0.28302819277104074,0.5481703017370015
ENSG00000106565,-0.36567406427346816,0.2536650109051208,0.2835392540234044,0.5473868075801471
ENSG00000214812,-0.13224877750730227,0.2541161023886482,0.2839583768453139,0.5467453149923769
ENSG00000182732,-0.1440346475434304,0.25589669668383164,0.2856913135680012,0.544102964121404
ENSG00000125505,-0.10666093493848632,0.25583302242172923,0.2856913135680012,0.544102964121404
ENSG00000135407,-0.11039770623313272,0.2557862767582905,0.2856913135680012,0.544102964121404
ENSG00000259332,-0.10785664111921298,0.25614209682841843,0.2858797190813886,0.5438166533284707
ENSG00000276168,0.15096501471117485,0.2563205191215317,0.2859932803838807,0.5436441708097141
ENSG00000267312,-0.14729162555602945,0.2568928101686081,0.28654610703615674,0.5428054874128275
ENSG00000160789,0.12522142829877653,0.26000281632633293,0.2899284020619497,0.5377092380614085
ENSG00000279996,-0.128719404459487,0.26101764250966364,0.29097304439959515,0.5361472419788539
ENSG00000276070,-0.20353685809514754,0.26141188204238874,0.2913254616128204,0.5356215567224492
ENSG00000258819,-0.27741583828125416,0.26645080847525116,0.2968523045438133,0.5274595751806496
ENSG00000275464,-0.2303012814912232,0.2679685034931596,0.2984540215077591,0.5251225648478238
ENSG00000245532,0.12755196427646937,0.2686179279981069,0.2990880213232653,0.5242009804069375
ENSG00000242330,-0.10251628664879944,0.27007893896948026,0.3006250201003167,0.5219748772444004
ENSG00000153898,-0.1086974694607698,0.27102105938793114,0.30158369675327656,0.5205921395975713
ENSG00000141753,-0.14170971227116666,0.2733447883984418,0.3040787535717829,0.5170139235878197
ENSG00000268170,-0.2043654243370829,0.27403520471797765,0.30475590745320713,0.5160478671715526
ENSG00000273136,-0.14015563400922254,0.2786985928607244,0.3098497023459022,0.5088489167148649
ENSG00000285737,0.11407216025150212,0.2793996685312417,0.3104440761458241,0.5080166228907181
ENSG00000178726,-0.13977131609361038,0.27934720923867745,0.3104440761458241,0.5080166228907181
ENSG00000198574,-0.1422939653555828,0.27963981814331434,0.3106183804867667,0.5077728489687163
ENSG00000103647,-0.19742354597513678,0.28117786770978204,0.31223383344968353,0.5055200388636915
ENSG00000218713,0.11055333341911278,0.2837334304144372,0.31497788554936035,0.5017199367533451
ENSG00000108576,0.1454976925699875,0.28481662048173595,0.31608628217699347,0.5001943516900309
ENSG00000189337,0.21583600673418626,0.28676804749300255,0.3181572924297738,0.4973581179229186
ENSG00000119121,-0.11804458156577352,0.28714346670248686,0.3184790754684139,0.4969190961610502
ENSG00000165801,-0.1402686572588279,0.28854312055633063,0.31993633759664486,0.49493643099598594
ENSG00000140564,0.09956397039616655,0.2911843612141194,0.3227689947484889,0.49110819035754305
ENSG00000167641,0.11079161343314639,0.29191802966032293,0.3234861112991695,0.49014436079316454
ENSG00000120696,-0.10675750023611152,0.29301961874720006,0.3246103884547241,0.48863758563003146
ENSG00000086506,-0.21120096735517913,0.2962572549712938,0.32809963213863597,0.48399425653943257
ENSG00000215458,0.11172580560475187,0.2968426476380194,0.3286503638141325,0.48326588262176123
ENSG00000005249,0.14568516678589594,0.29730848463886794,0.32906844145488945,0.48271376571287095
ENSG00000137441,0.14559588735089168,0.30017487365788453,0.33214247367069394,0.4786755841988579
ENSG00000287252,0.10635821243511481,0.3004872543836169,0.3323895192321741,0.47835267866468334
ENSG00000233672,0.11186586201468521,0.3024282380148022,0.33443739335760814,0.4756851701655712
ENSG00000100504,0.12363756198029635,0.30791253430018717,0.3404012308653521,0.468008878208296
ENSG00000065833,0.11669926591612188,0.3092865392829035,0.34181890119266073,0.4662039262357724
ENSG00000166147,-0.13256854417470817,0.30969101141117356,0.34216453571198974,0.46576500573221163
ENSG00000205853,0.11223592765976964,0.3109537115499751,0.34345790467320314,0.464126483898267
ENSG00000212464,-0.10741818176739673,0.3113904098028424,0.3438384335596809,0.463645580383159
ENSG00000229117,-0.11337387077885717,0.3143859450533227,0.3470433782328777,0.4596162377458672
ENSG00000113494,-0.17708589691234894,0.31718914797701536,0.3500341780929785,0.4558895481283237
ENSG00000138735,0.1226822746562087,0.31804407177586064,0.3508738206814434,0.454849034057974
ENSG00000141404,0.13224992747171452,0.3191218349267404,0.35195873574120096,0.45350825098320574
ENSG00000197959,-0.09393908716380285,0.31959069306784854,0.35237164798790277,0.45299904242160044
ENSG00000020181,-0.11094248234468633,0.32172496869981565,0.3546200157359079,0.4502367552598311
ENSG00000202538,-0.16976235680632593,0.3255313346908181,0.3587095652575336,0.44525704238403413
ENSG00000271959,-0.10109716684663189,0.32646840696721935,0.35963590017357594,0.44413696190802526
ENSG00000156966,-0.09372382916675498,0.3268247831942226,0.3599221852124152,0.4437913830820629
ENSG00000171617,-0.11401511744404128,0.3277822892027832,0.3608701117846462,0.4426490858665612
ENSG00000181444,0.0962251311349484,0.3281763375840935,0.36119732640562663,0.4422554730085333
ENSG00000154447,-0.09156535622575265,0.3309780233823264,0.36417345935577505,0.4386917083910215
ENSG00000249846,-0.1382077020479609,0.33173120201777706,0.3648294461457184,0.4379101161152777
ENSG00000267074,-0.0912161919752555,0.331769834135731,0.3648294461457184,0.4379101161152777
ENSG00000144677,0.14044803875308284,0.3319633920149445,0.36493470445497883,0.4377848342604054
ENSG00000137101,-0.09192312394829015,0.3323605554258061,0.3652636628574711,0.43739353010241616
ENSG00000240890,-0.11649847957896389,0.3327670554796268,0.36560268540176966,0.436990622974073
ENSG00000232528,-0.11128658544113924,0.3329003318884447,0.3656414128221139,0.4369446216319482
ENSG00000035664,-0.10157725731010361,0.3334128172975763,0.3660964994171209,0.43640442378467004
ENSG00000230521,0.1946689202157562,0.33353681818645997,0.36612487693805057,0.43637076128544783
ENSG00000226891,0.09249788775427426,0.3372187057493814,0.3700575970712541,0.43173067554522726
ENSG00000147394,0.09753955090821101,0.3387330662177426,0.371610099115347,0.4299124918515161
ENSG00000287917,-0.08908600591950058,0.3405195139205971,0.3734600961257945,0.4277557953430675
ENSG00000240403,0.15565314230549965,0.34110096562094694,0.37398783120697593,0.4271425286167384
ENSG00000135919,0.12835160329532416,0.34162179387876723,0.37444880727822566,0.4266075484218778
ENSG00000112378,0.09945816336250449,0.3422333423703029,0.3750089209874353,0.4259584008335261
ENSG00000263065,-0.1070832543993688,0.34292387853902184,0.3756552325845966,0.4252105573984566
ENSG00000027869,-0.09469109844674131,0.3438906025382962,0.3766036252107589,0.4241155037525706
ENSG00000166016,0.1140670582591179,0.3459954131088604,0.3787974437616816,0.42159296040778726
ENSG00000007350,-0.1380378958670926,0.34743160278556906,0.38025818027880653,0.41992143444331964
ENSG00000181788,-0.13601382551444047,0.34889237421586194,0.3817449562408815,0.418226692297013
ENSG00000268903,0.11560712430255607,0.35100872399154615,0.3838353973874134,0.41585497701805657
ENSG00000168497,0.1217535166818859,0.35098842631179084,0.3838353973874134,0.41585497701805657
ENSG00000234383,-0.1145234163095861,0.3543630891965718,0.3873898952823015,0.41185171165090695
ENSG00000167633,0.1656727324791852,0.35605464136862774,0.38912505487986565,0.4099108050591331
ENSG00000062282,-0.11441409343805874,0.3566510616552684,0.38966270063683395,0.4093111638323396
ENSG00000225914,-0.13775038591599365,0.3596534898512068,0.39282796988140595,0.40579759743117616
ENSG00000235531,-0.10713033577382491,0.3606683230423148,0.39382109044140345,0.40470102964772775
ENSG00000099866,-0.1090078080984744,0.36202063341119717,0.3951820200830452,0.4032028230832771
ENSG00000104267,0.11984888221458326,0.365835992103255,0.3992300323420542,0.39877679606743
ENSG00000205809,-0.18679770618827699,0.36690413416657797,0.40027856696149045,0.39763766370343157
ENSG00000184305,0.10834826855505009,0.36736830202311155,0.4006677679959667,0.3972155932910938
ENSG00000124731,-0.10279610652387958,0.3688158280690196,0.40212892098726777,0.39563469144942165
ENSG00000274180,0.09160003702380741,0.36952941782275317,0.40278922515454973,0.3949221555923792
ENSG00000073150,-0.10714285629874497,0.37090887724811084,0.404056691628345,0.39355769643877436
ENSG00000134545,-0.12841969038019718,0.37080358331443,0.404056691628345,0.39355769643877436
ENSG00000049323,0.13818496403816366,0.37136501084379747,0.4044354716634641,0.3931507609145677
ENSG00000235590,-0.08687096756938764,0.37350727946632045,0.4066497817890763,0.3907794564090207
ENSG00000167861,0.10063412415665178,0.37396045875443673,0.40702436858886754,0.39037958874317386
ENSG00000128567,0.08161055267643837,0.3745826456236553,0.4074637702467875,0.3899110006206761
ENSG00000186047,-0.08741947499322732,0.37456117520253374,0.4074637702467875,0.3899110006206761
ENSG00000287978,-0.11104111179271053,0.3752993763995376,0.40812439474352047,0.38920744544760516
ENSG00000261349,0.2846050507366929,0.37544322519012097,0.40816182744364654,0.3891676142837878
ENSG00000130702,-0.10862929031998879,0.37741252505202916,0.4101831930198335,0.38702213852708983
ENSG00000205181,0.08268160035379819,0.3777061769152945,0.4103827672280945,0.3868108843847396
ENSG00000017483,0.12430580629718886,0.37791541006355556,0.4104905298593658,0.3866968577339729
ENSG00000276644,0.13190540156595185,0.3791231795583502,0.4116825210342493,0.3854375716217028
ENSG00000164251,0.10477581111286281,0.3885300316842967,0.42177445232317423,0.3749197298385741
ENSG00000103257,0.09445833441977551,0.39423812640803246,0.42784643919172566,0.3687120781326052
ENSG00000176788,0.11914428719780584,0.39463763381043293,0.42815543167914916,0.3683985420466862
ENSG00000125534,0.08941618624548382,0.395629918630789,0.42910718130062314,0.3674342172940908
ENSG00000106069,-0.07889053478799689,0.3966019921560906,0.4300364624250634,0.3664947194003052
ENSG00000143552,0.08370173672419712,0.3972888048410502,0.43065598432348656,0.36586951352244246
ENSG00000273837,0.3143598758017238,0.3983944329715009,0.43172900493425287,0.36478877307238233
ENSG00000100003,-0.1038166625361146,0.40363633409103994,0.43728246475735666,0.35923793772902507
ENSG00000083454,-0.0812635792776997,0.4089016640139478,0.44285807397561705,0.3537354330656836
ENSG00000284948,-0.0829372230063697,0.4135017516388285,0.44771016940865904,0.34900304082337763
ENSG00000208022,0.10342684208882919,0.41697282947983005,0.45133739232726816,0.345498684630342
ENSG00000235655,0.08700067784174015,0.41839846679803516,0.4527491387167598,0.3441423671893084
ENSG00000123096,0.09568153468825917,0.4208361160312165,0.4552548470987348,0.3417454215747175
ENSG00000263366,-0.11346663226052493,0.4214422933009526,0.4557784151964492,0.3412462460337539
ENSG00000197119,-0.08558211651243212,0.4234770699172924,0.45784622341782627,0.3392803637761239
ENSG00000155966,0.09089053305269892,0.4239650417740072,0.4582409753164436,0.3389060793583559
ENSG00000235257,0.08090935196421448,0.4245013650739786,0.4586877438371785,0.3384828640864491
ENSG00000122786,-0.13290759373598623,0.4254762331274864,0.4596079784435344,0.3376124408977512
ENSG00000251093,-0.09047684884894666,0.42716398606905004,0.46129752983137134,0.3360188709574759
ENSG00000151715,-0.08033985371883845,0.4293144042065832,0.4634855941217237,0.33396375988123334
ENSG00000244607,-0.07196116005718436,0.43154396561335473,0.46575781010932094,0.33183985385750103
ENSG00000114656,0.08844208961661609,0.4339253363704958,0.4681925093034276,0.3295755389397167
ENSG00000260528,0.09760330018503079,0.43601741998731713,0.47031375840158846,0.3276123163623819
ENSG00000284526,0.0814718433567701,0.43918822216395026,0.4735970132036815,0.3245910452066949
ENSG00000238160,0.08010970538220852,0.4406623049040296,0.47504924777226315,0.323261365265521
ENSG00000117461,0.07089814432285424,0.44095254217881197,0.47522478541663354,0.32310091674536595
ENSG00000259207,0.1531217282704871,0.44220886100233947,0.47644108941037727,0.32199079098716954
ENSG00000274471,0.08885091926156186,0.44280425988869565,0.47694481356766816,0.3215318694915066
ENSG00000125551,0.1272598533247899,0.4505975161789919,0.48519882660151264,0.3140802580962815
ENSG00000168081,0.09225149947970468,0.4510066892423378,0.4854992643214776,0.31381142384323646
ENSG00000128438,-0.11019615619158625,0.4519925651725225,0.4864201581343073,0.31298843541071203
ENSG00000226777,0.0867556059585962,0.45214074094378565,0.486439274219879,0.3129713681752937
ENSG00000260861,0.0732927017504652,0.452684028887791,0.4868833413354846,0.3125750845418894
ENSG00000149531,-0.08016316045370497,0.45351300574170395,0.4876343359517312,0.31190572186137355
ENSG00000255026,-0.07209836953902268,0.4550435390383797,0.48913902034961276,0.31056769058994904
ENSG00000256706,0.0759552292970807,0.4567171923903127,0.49079663716965327,0.3090984216248755
ENSG00000272506,-0.06886313431769495,0.4625572394125874,0.49654368070593047,0.3040425408138705
ENSG00000254681,-0.14323560543725497,0.4625383752232357,0.49654368070593047,0.3040425408138705
ENSG00000159335,0.09639416650212336,0.4625976650008333,0.49654368070593047,0.3040425408138705
ENSG00000109272,-0.15915689540658867,0.4623105288554813,0.49654368070593047,0.3040425408138705
ENSG00000180190,0.1104319528626431,0.4634939638134945,0.49736262515084423,0.30332685336565857
ENSG00000285215,0.07861225849140899,0.4642047542404466,0.4979820918368898,0.30278627482313736
ENSG00000282508,0.08607653015752247,0.46528496738627056,0.4989973917052298,0.3019017244587472
ENSG00000225889,0.06748617971586666,0.4684987156717997,0.5022995715595897,0.29903719227522146
ENSG00000099889,0.07282848144571136,0.4718228521662433,0.5057181720057723,0.296091440553656
ENSG00000226862,-0.06826352003736721,0.47396004481292,0.5078629609744877,0.2942534596088119
ENSG00000022556,0.09068147957109256,0.4757613100747343,0.5096466647268119,0.29273081358968395
ENSG00000252222,-0.07673398709159032,0.47613664505825926,0.5097559374475623,0.2926377070197674
ENSG00000267587,-0.06505046832452084,0.47612737290564944,0.5097559374475623,0.2926377070197674
ENSG00000169019,-0.06724172849884374,0.48060788747987904,0.5143952425537873,0.2887030566899629
ENSG00000099785,0.07370909188516633,0.4844481872422832,0.5183567809563157,0.28537121580769487
ENSG00000171596,-0.0847625534324595,0.49130554951673444,0.5255433609685746,0.2793914458536289
ENSG00000117560,0.08022322086326199,0.4917510434701423,0.5258690917842979,0.2791223543091834
ENSG00000254760,-0.09348738652590007,0.4945060464678951,0.5285121929298707,0.2769449889410804
ENSG00000279170,-0.07324195517714417,0.4944190296544072,0.5285121929298707,0.2769449889410804
ENSG00000273141,0.0907625582359202,0.4951122441662431,0.5290084992094205,0.2765373504031884
ENSG00000278743,-0.061562741864781605,0.5000128856416262,0.5340916561979568,0.2723842067069355
ENSG00000198478,-0.10053480985373146,0.5007087683270036,0.5346818510906738,0.2719045570721707
ENSG00000259962,0.06369858812622489,0.5009931594535262,0.5348324226564547,0.2717822727751073
ENSG00000149294,-0.07572007614839932,0.5013060293951243,0.5350133017578865,0.27163542020636905
ENSG00000205464,-0.06316045927016671,0.5038915084237445,0.5374650633172912,0.2696497608107618
ENSG00000257599,0.18976019960627516,0.5037975492553297,0.5374650633172912,0.2696497608107618
ENSG00000101162,0.09214289771174368,0.5063519221278169,0.539935011302675,0.2676585104199128
ENSG00000180767,0.10941499567938552,0.5071252429873401,0.5406050746907055,0.26711988187105845
ENSG00000076356,-0.08354336593895038,0.5080405657221928,0.5414260886125084,0.26646082158457934
ENSG00000128283,-0.1110206820343559,0.5090031081900869,0.5422969418877532,0.2657628446241403
ENSG00000070731,0.07100864883467176,0.5142860682849715,0.5477689990585218,0.2614025502470711
ENSG00000255987,-0.06261632917529368,0.5172624038376704,0.5507818345174167,0.25902039176105257
ENSG00000228242,0.06549345110544964,0.5181527884976769,0.551572460358543,0.25839742598585175
ENSG00000210117,-0.09419829018294384,0.5215867183167431,0.5550694605767338,0.25565266650323276
ENSG00000231769,-0.062260709460574055,0.5245656069613432,0.558080351958303,0.2533032671918085
ENSG00000100505,0.09073262412337557,0.5258214330295019,0.5592568991160656,0.2523886496460738
ENSG00000135451,0.07135793039291619,0.5267316780848097,0.5600653247595041,0.25176131490808024
ENSG00000189068,0.07777038644673925,0.5273008044424192,0.5603509973134541,0.2515398507718373
ENSG00000234456,0.1069100445917392,0.5272579690634068,0.5603509973134541,0.2515398507718373
ENSG00000205336,0.08894909024693762,0.5290877541507695,0.5620898100206124,0.2501942878469527
ENSG00000106034,0.06513546795206901,0.5345470627882307,0.5677279453872723,0.24585972788347785
ENSG00000233429,0.060640863712325174,0.5382663416491649,0.5715153584831725,0.24297209420156443
ENSG00000160791,-0.06184943482618149,0.5389639772829637,0.5720932371273348,0.2425331861193874
ENSG00000234506,-0.07516908001665659,0.5434004379554995,0.5766383025815116,0.2390965134439727
ENSG00000164512,-0.05513812022578437,0.5462451287719403,0.579492130352485,0.23695245748761054
ENSG00000209042,0.06398377104416236,0.547081465443181,0.5802143491905218,0.23641153493148592
ENSG00000128833,0.057846773187108846,0.5503190729183849,0.5834821324575258,0.23397243849420904
ENSG00000255571,-0.061917583862143695,0.5520920306260162,0.5851955880179143,0.2326989568233794
ENSG00000178860,-0.07812574520016811,0.5525455797731669,0.5853436559369248,0.23258908424824232
ENSG00000131401,-0.07049490504548096,0.5524651536314648,0.5853436559369248,0.23258908424824232
ENSG00000233276,0.061959817334203776,0.5534309581537971,0.5861151260402223,0.2320170705121965
ENSG00000128266,0.08230804770491135,0.555000735310113,0.5876107699990694,0.2309102528608462
ENSG00000265735,-0.07947060671273976,0.5560335494810777,0.5885372132702668,0.23022607146630283
ENSG00000269553,-0.0730545040075467,0.5599477060180507,0.5925120406942778,0.22730281974157115
ENSG00000176834,0.07120701213142669,0.5602577577021025,0.5926719898550319,0.22718559737520141
ENSG00000254826,-0.07253271212556142,0.562728976085173,0.5951174031181444,0.22539734940304978
ENSG00000110799,-0.08699063779777369,0.5639769304446343,0.5962681265755345,0.22455840518106146
ENSG00000124491,0.07401248756183676,0.5679268249556659,0.600274031477652,0.221650444300139
ENSG00000260923,-0.11634079986806493,0.5705873317262784,0.6029152258750761,0.21974374842850777
ENSG00000102362,0.08570747955912136,0.5714558551617194,0.6036619483866364,0.2192061988799098
ENSG00000108244,0.075708445203435,0.5759402534678708,0.6082268248683913,0.21593442990807138
ENSG00000259378,-0.05528455753715045,0.5783951253074207,0.6106464243975882,0.21421018154198182
ENSG00000135052,0.05827582798486907,0.5827113970435105,0.6150292900317753,0.2111042009786146
ENSG00000166435,-0.06367387418186184,0.5849948763355961,0.6172647492876304,0.20952852398379765
ENSG00000272933,-0.052199814156501954,0.588035588781588,0.6202310871314661,0.20744646990891255
ENSG00000263642,-0.06689197692132184,0.5881387011217147,0.6202310871314661,0.20744646990891255
ENSG00000169131,0.05487288621060497,0.5903332263502662,0.6223693991765101,0.20595176899956194
ENSG00000242779,0.09415861588447821,0.5956118011579967,0.6277569986774025,0.20220843676711753
ENSG00000180229,0.07057381970248751,0.5970726048159275,0.629118874565935,0.20126728509496616
ENSG00000263693,0.05772470905986778,0.5977330373971406,0.629636890565189,0.20090983449343447
ENSG00000064989,0.054815991785221944,0.600065753988466,0.631737302392599,0.19946347842466283
ENSG00000137878,-0.11009259702688239,0.5999208666691376,0.631737302392599,0.19946347842466283
ENSG00000236709,-0.05842733756957077,0.6026633673037542,0.6342929909827887,0.19771008758458977
ENSG00000287958,0.06220018855442964,0.6043386008189291,0.6358767224413556,0.1966270729567941
ENSG00000128641,-0.09679414463931071,0.6052149007488083,0.636619170838425,0.19612028738642506
ENSG00000282458,-0.09326038176177863,0.6054820746497176,0.6367206479964609,0.19605106632035044
ENSG00000249978,-0.05312886211151727,0.6057693345391317,0.6368431842815562,0.19596749480039163
ENSG00000067836,-0.04756488385901783,0.6086033645426727,0.6396423076202223,0.19406281859944197
ENSG00000140932,-0.05579348797492263,0.6114432737183808,0.6424460312590311,0.19216334941431754
ENSG00000133740,-0.04852615263142774,0.6117916662544829,0.6426310659333205,0.19203828370622023
ENSG00000241106,-0.05301950824461239,0.6143441535144203,0.6451305440903119,0.1903523956879538
